"Stkcd","ShortName_EN","Accper","F100401A"
"000419","TCKG","2025-03-31","0.817890"
"000419","TCKG","2025-06-30","0.780633"
"000419","TCKG","2025-09-30","0.819033"
"000419","TCKG","2025-12-31","0.931202"
"000419","TCKG","2026-03-31","0.855614"
"000420","JLHX","2024-06-30","1.764743"
"000420","JLHX","2024-09-30","1.708197"
"000420","JLHX","2024-12-31","1.814635"
"000420","JLHX","2025-03-31","1.872280"
"000420","JLHX","2025-06-30","1.952163"
"000420","JLHX","2025-09-30","2.108253"
"000420","JLHX","2025-12-31","2.263316"
"000420","JLHX","2026-03-31","2.348520"
"000421","NJGY","2024-06-30","0.681510"
"000421","NJGY","2024-09-30","0.858978"
"000421","NJGY","2024-12-31","0.963878"
"000421","NJGY","2025-03-31","0.862784"
"000421","NJGY","2025-06-30","0.972912"
"000421","NJGY","2025-09-30","0.898195"
"000421","NJGY","2025-12-31","1.034861"
"000421","NJGY","2026-03-31","0.966847"
"000422","HBYH","2024-06-30","1.481212"
"000422","HBYH","2024-09-30","1.768496"
"000422","HBYH","2024-12-31","1.555163"
"000422","HBYH","2025-03-31","1.679453"
"000422","HBYH","2025-06-30","1.194329"
"000422","HBYH","2025-09-30","1.403870"
"000422","HBYH","2025-12-31","1.141503"
"000422","HBYH","2026-03-31","1.285833"
"000423","DAAJ","2024-06-30","3.930354"
"000423","DAAJ","2024-09-30","3.999904"
"000423","DAAJ","2024-12-31","3.909277"
"000423","DAAJ","2025-03-31","3.618919"
"000423","DAAJ","2025-06-30","3.259782"
"000423","DAAJ","2025-09-30","3.060684"
"000423","DAAJ","2025-12-31","3.049856"
"000423","DAAJ","2026-03-31","3.396510"
"000425","XGJX","2024-06-30","1.382438"
"000425","XGJX","2024-09-30","1.529812"
"000425","XGJX","2024-12-31","1.549777"
"000425","XGJX","2025-03-31","1.627911"
"000425","XGJX","2025-06-30","1.476198"
"000425","XGJX","2025-09-30","2.203501"
"000425","XGJX","2025-12-31","2.197589"
"000425","XGJX","2026-03-31","1.845409"
"000426","XYYX","2024-06-30","3.412549"
"000426","XYYX","2024-09-30","3.163246"
"000426","XYYX","2024-12-31","2.473644"
"000426","XYYX","2025-03-31","2.732734"
"000426","XYYX","2025-06-30","3.093162"
"000426","XYYX","2025-09-30","5.947834"
"000426","XYYX","2025-12-31","6.221004"
"000426","XYYX","2026-03-31","6.190316"
"000428","HTJD","2024-06-30","2.410729"
"000428","HTJD","2024-09-30","3.268931"
"000428","HTJD","2024-12-31","3.129088"
"000428","HTJD","2025-03-31","3.274073"
"000428","HTJD","2025-06-30","3.715111"
"000428","HTJD","2025-09-30","3.923799"
"000428","HTJD","2025-12-31","4.325783"
"000428","HTJD","2026-03-31","5.844934"
"000429","YGSA","2024-06-30","1.778152"
"000429","YGSA","2024-09-30","1.828494"
"000429","YGSA","2024-12-31","2.329123"
"000429","YGSA","2025-03-31","2.120018"
"000429","YGSA","2025-06-30","2.062713"
"000429","YGSA","2025-09-30","1.622639"
"000429","YGSA","2025-12-31","1.734028"
"000429","YGSA","2026-03-31","1.857747"
"000430","ZJJ","2024-06-30","2.941377"
"000430","ZJJ","2024-09-30","3.866271"
"000430","ZJJ","2024-12-31","8.666695"
"000430","ZJJ","2025-03-31","11.788109"
"000430","ST ZJJ","2025-06-30","12.572494"
"000430","ST ZJJ","2025-09-30","12.200705"
"000430","*ST ZG","2025-12-31","4.765337"
"000430","ST ZJJ","2026-03-31","3.274570"
"000488","CMZY","2024-06-30","0.494440"
"000488","CMZY","2024-09-30","0.616024"
"000488","CMZY","2024-12-31","0.697301"
"000488","ST CM","2025-03-31","0.536644"
"000488","ST CM","2025-06-30","0.728390"
"000488","ST CM","2025-09-30","1.147587"
"000488","ST CM","2025-12-31","2.294923"
"000488","ST CM","2026-03-31","3.613528"
"000498","SDLQ","2024-06-30","0.333360"
"000498","SDLQ","2024-09-30","0.379807"
"000498","SDLQ","2024-12-31","0.362076"
"000498","SDLQ","2025-03-31","0.347682"
"000498","SDLQ","2025-06-30","0.343643"
"000498","SDLQ","2025-09-30","0.318583"
"000498","SDLQ","2025-12-31","0.301793"
"000498","SDLQ","2026-03-31","0.292648"
"000501","WSJT","2024-06-30","0.458532"
"000501","WSJT","2024-09-30","0.608360"
"000501","WSJT","2024-12-31","0.732698"
"000501","WSJT","2025-03-31","0.641420"
"000501","WSJT","2025-06-30","0.604362"
"000501","WSJT","2025-09-30","0.682205"
"000501","WSJT","2025-12-31","0.713363"
"000501","WSJT","2026-03-31","0.596976"
"000503","GXJK","2024-06-30","4.863531"
"000503","GXJK","2024-09-30","6.595594"
"000503","GXJK","2024-12-31","7.665598"
"000503","GXJK","2025-03-31","7.828783"
"000503","GXJK","2025-06-30","7.922556"
"000503","GXJK","2025-09-30","7.921979"
"000503","GXJK","2025-12-31","8.627875"
"000503","GXJK","2026-03-31","8.024581"
"000504","NHSW","2024-06-30","7.777325"
"000504","NHSW","2024-09-30","9.302318"
"000504","NHSW","2024-12-31","9.772026"
"000504","NHSW","2025-03-31","11.402728"
"000504","*ST SW","2025-06-30","11.748584"
"000504","*ST SW","2025-09-30","8.599660"
"000504","*ST SW","2025-12-31","8.261971"
"000504","*ST SW","2026-03-31","8.995618"
"000505","JLKG","2024-06-30","1.113960"
"000505","JLKG","2024-09-30","1.357860"
"000505","JLKG","2024-12-31","1.275441"
"000505","JLKG","2025-03-31","1.212875"
"000505","JLKG","2025-06-30","1.309080"
"000505","JLKG","2025-09-30","1.295056"
"000505","JLKG","2025-12-31","1.926177"
"000505","JLKG","2026-03-31","1.564613"
"000506","*ST ZR","2024-06-30","0.765225"
"000506","*ST ZR","2024-09-30","1.122629"
"000506","*ST ZR","2024-12-31","3.231469"
"000506","*ST ZR","2025-03-31","4.669897"
"000506","ZRZY","2025-06-30","14.732829"
"000506","ZJHJ","2025-09-30","15.483558"
"000506","ZJHJ","2025-12-31","16.602848"
"000506","ZJHJ","2026-03-31","17.038742"
"000507","ZHG","2024-06-30","0.427715"
"000507","ZHG","2024-09-30","0.486931"
"000507","ZHG","2024-12-31","0.491092"
"000507","ZHG","2025-03-31","0.524554"
"000507","ZHG","2025-06-30","0.562179"
"000507","ZHG","2025-09-30","0.531426"
"000507","ZHG","2025-12-31","0.512633"
"000507","ZHG","2026-03-31","0.520285"
"000509","HSKG","2024-06-30","12.734258"
"000509","HSKG","2024-09-30","17.717953"
"000509","HSKG","2024-12-31","17.709020"
"000509","HSKG","2025-03-31","15.970733"
"000509","HSKG","2025-06-30","16.712041"
"000509","HSKG","2025-09-30","16.945914"
"000509","HSKG","2025-12-31","18.144251"
"000509","HSKG","2026-03-31","21.109815"
"000510","XJL","2024-06-30","1.326838"
"000510","XJL","2024-09-30","1.631719"
"000510","XJL","2024-12-31","1.671040"
"000510","XJL","2025-03-31","1.908286"
"000510","XJL","2025-06-30","2.472487"
"000510","XJL","2025-09-30","2.723831"
"000510","XJL","2025-12-31","6.348723"
"000510","XJL","2026-03-31","8.426843"
"000513","LZJT","2024-06-30","2.359665"
"000513","LZJT","2024-09-30","2.521905"
"000513","LZJT","2024-12-31","2.323341"
"000513","LZJT","2025-03-31","2.103019"
"000513","LZJT","2025-06-30","2.183287"
"000513","LZJT","2025-09-30","2.262162"
"000513","LZJT","2025-12-31","1.968038"
"000513","LZJT","2026-03-31","1.937791"
"000514","YKF","2024-06-30","0.618773"
"000514","YKF","2024-09-30","0.899360"
"000514","YKF","2024-12-31","0.799217"
"000514","YKF","2025-03-31","0.810724"
"000514","YKF","2025-06-30","0.931560"
"000514","YKF","2025-09-30","1.144299"
"000514","YKF","2025-12-31","1.057823"
"000514","YKF","2026-03-31","1.016716"
"000516","GJYX","2024-06-30","2.986867"
"000516","GJYX","2024-09-30","3.547965"
"000516","GJYX","2024-12-31","3.437458"
"000516","GJYX","2025-03-31","3.689420"
"000516","GJYX","2025-06-30","3.633875"
"000516","GJYX","2025-09-30","3.555235"
"000516","GJYX","2025-12-31","3.193880"
"000516","GJYX","2026-03-31","3.877009"
"000517","RADC","2024-06-30","0.968368"
"000517","RADC","2024-09-30","0.984839"
"000517","RADC","2024-12-31","1.098153"
"000517","RADC","2025-03-31","0.954279"
"000517","RADC","2025-06-30","0.903036"
"000517","RADC","2025-09-30","1.037460"
"000517","RADC","2025-12-31","1.123499"
"000517","RADC","2026-03-31","1.345723"
"000518","SHSW","2024-06-30","4.067789"
"000518","SHSW","2024-09-30","4.969220"
"000518","SHSW","2024-12-31","6.528696"
"000518","SHSW","2025-03-31","7.172622"
"000518","*ST SY","2025-06-30","6.782800"
"000518","*ST SY","2025-09-30","6.089551"
"000518","*ST SY","2025-12-31","6.904529"
"000518","*ST SY","2026-03-31","8.750695"
"000519","ZBHJ","2024-06-30","1.943474"
"000519","ZBHJ","2024-09-30","1.970677"
"000519","ZBHJ","2024-12-31","1.945226"
"000519","ZBHJ","2025-03-31","2.290571"
"000519","ZBHJ","2025-06-30","2.953357"
"000519","ZBHJ","2025-09-30","2.479766"
"000519","ZBHJ","2025-12-31","2.424717"
"000519","ZBHJ","2026-03-31","2.230960"
"000520","FHHY","2024-06-30","4.412407"
"000520","FHHY","2024-09-30","5.503178"
"000520","FHHY","2024-12-31","10.324489"
"000520","FHHY","2025-03-31","9.580182"
"000520","FHHY","2025-06-30","11.266330"
"000520","FHHY","2025-09-30","11.056732"
"000520","FHHY","2025-12-31","11.721293"
"000520","FHHY","2026-03-31","9.877655"
"000521","CHML","2024-06-30","1.237736"
"000521","CHML","2024-09-30","1.747315"
"000521","CHML","2024-12-31","1.297669"
"000521","CHML","2025-03-31","1.283580"
"000521","CHML","2025-06-30","1.087466"
"000521","CHML","2025-09-30","1.110265"
"000521","CHML","2025-12-31","1.039242"
"000521","CHML","2026-03-31","0.975006"
"000523","HMGF","2024-06-30","2.934194"
"000523","HMGF","2024-09-30","3.575308"
"000523","HMGF","2024-12-31","2.654988"
"000523","HMGF","2025-03-31","3.057620"
"000523","HMGF","2025-06-30","2.849699"
"000523","HMGF","2025-09-30","2.682655"
"000523","HMGF","2025-12-31","3.148302"
"000523","HMGF","2026-03-31","2.797347"
"000524","LNKG","2024-06-30","2.505579"
"000524","LNKG","2024-09-30","3.027740"
"000524","LNKG","2024-12-31","2.825747"
"000524","LNKG","2025-03-31","3.117732"
"000524","LNKG","2025-06-30","3.441168"
"000524","LNKG","2025-09-30","4.028709"
"000524","LNKG","2025-12-31","3.475319"
"000524","LNKG","2026-03-31","3.081309"
"000525","ST HTY","2024-06-30","3.228962"
"000525","*ST HY","2024-09-30","4.676071"
"000525","ST HTY","2024-12-31","2.624354"
"000525","ST HTY","2025-03-31","2.796559"
"000525","HTY","2025-06-30","3.486047"
"000525","HTY","2025-09-30","2.962569"
"000525","HTY","2025-12-31","2.784711"
"000525","HTY","2026-03-31","2.957152"
"000526","XDJY","2024-06-30","9.894264"
"000526","XDJY","2024-09-30","9.808028"
"000526","XDJY","2024-12-31","6.451431"
"000526","XDJY","2025-03-31","6.973334"
"000526","XDJY","2025-06-30","6.149721"
"000526","XDJY","2025-09-30","5.626703"
"000526","XDJY","2025-12-31","5.176134"
"000526","XDJY","2026-03-31","3.679404"
"000528","LG","2024-06-30","1.177175"
"000528","LG","2024-09-30","1.302493"
"000528","LG","2024-12-31","1.273936"
"000528","LG","2025-03-31","1.157365"
"000528","LG","2025-06-30","0.994444"
"000528","LG","2025-09-30","1.139945"
"000528","LG","2025-12-31","1.231051"
"000528","LG","2026-03-31","0.941359"
"000529","GHKG","2024-06-30","1.085705"
"000529","GHKG","2024-09-30","1.123092"
"000529","GHKG","2024-12-31","1.071488"
"000529","GHKG","2025-03-31","1.061012"
"000529","GHKG","2025-06-30","1.107809"
"000529","GHKG","2025-09-30","1.080355"
"000529","GHKG","2025-12-31","1.054975"
"000529","GHKG","2026-03-31","1.007575"
"000530","BSLR","2024-06-30","0.967767"
"000530","BSLR","2024-09-30","1.170005"
"000530","BSLR","2024-12-31","1.589067"
"000530","BSLR","2025-03-31","1.518361"
"000530","BSLR","2025-06-30","1.542955"
"000530","BSLR","2025-09-30","1.589632"
"000530","BSLR","2025-12-31","1.921189"
"000530","BSLR","2026-03-31","1.561466"
"000531","SHYA","2024-06-30","0.768222"
"000531","SHYA","2024-09-30","0.806309"
"000531","SHYA","2024-12-31","0.827916"
"000531","SHYA","2025-03-31","0.847996"
"000531","SHYA","2025-06-30","0.843740"
"000531","SHYA","2025-09-30","0.808384"
"000531","SHYA","2025-12-31","0.887574"
"000531","SHYA","2026-03-31","0.938985"
"000532","HJZB","2024-06-30","2.917775"
"000532","HJZB","2024-09-30","3.384820"
"000532","HJZB","2024-12-31","2.803446"
"000532","HJZB","2025-03-31","3.248168"
"000532","HJZB","2025-06-30","3.211980"
"000532","HJZB","2025-09-30","3.152576"
"000532","HJZB","2025-12-31","3.330692"
"000532","HJZB","2026-03-31","2.735163"
"000533","SNGF","2024-06-30","2.398307"
"000533","SNGF","2024-09-30","2.622086"
"000533","SNGF","2024-12-31","4.057251"
"000533","SNGF","2025-03-31","4.259282"
"000533","SNGF","2025-06-30","4.497952"
"000533","SNGF","2025-09-30","4.146971"
"000533","SNGF","2025-12-31","5.003213"
"000533","SNGF","2026-03-31","8.375465"
"000534","WZGF","2024-06-30","4.082524"
"000534","WZGF","2024-09-30","4.178625"
"000534","WZGF","2024-12-31","4.237238"
"000534","WZGF","2025-03-31","4.711436"
"000534","WZGF","2025-06-30","4.486785"
"000534","WZGF","2025-09-30","4.462779"
"000534","WZGF","2025-12-31","6.339241"
"000534","WZGF","2026-03-31","9.421587"
"000536","HYKJ","2024-06-30","2.969500"
"000536","HYKJ","2024-09-30","5.759113"
"000536","HYKJ","2024-12-31","9.488667"
"000536","HYKJ","2025-03-31","12.286706"
"000536","HYKJ","2025-06-30","14.631211"
"000536","HYKJ","2025-09-30","22.176071"
"000536","HYKJ","2025-12-31","12.026916"
"000536","HYKJ","2026-03-31","13.577867"
"000537","ZLD","2024-06-30","0.842262"
"000537","ZLD","2024-09-30","0.839038"
"000537","ZLD","2024-12-31","0.760425"
"000537","ZLD","2025-03-31","0.691729"
"000537","ZLD","2025-06-30","0.677018"
"000537","ZLD","2025-09-30","0.723587"
"000537","ZLD","2025-12-31","0.651644"
"000537","LFDL","2026-03-31","0.799096"
"000538","YNBY","2024-06-30","2.316950"
"000538","YNBY","2024-09-30","2.684532"
"000538","YNBY","2024-12-31","2.752182"
"000538","YNBY","2025-03-31","2.484280"
"000538","YNBY","2025-06-30","2.457818"
"000538","YNBY","2025-09-30","2.543001"
"000538","YNBY","2025-12-31","2.522567"
"000538","YNBY","2026-03-31","2.321211"
"000539","YDLA","2024-06-30","0.773485"
"000539","YDLA","2024-09-30","0.747150"
"000539","YDLA","2024-12-31","0.661362"
"000539","YDLA","2025-03-31","0.663706"
"000539","YDLA","2025-06-30","0.663498"
"000539","YDLA","2025-09-30","0.644573"
"000539","YDLA","2025-12-31","0.559691"
"000539","YDLA","2026-03-31","0.715400"
"000541","FSZM","2024-06-30","0.770118"
"000541","FSZM","2024-09-30","0.850505"
"000541","FSZM","2024-12-31","0.944516"
"000541","FSZM","2025-03-31","1.038890"
"000541","FSZM","2025-06-30","0.947075"
"000541","FSZM","2025-09-30","0.939858"
"000541","FSZM","2025-12-31","0.884822"
"000541","FSZM","2026-03-31","0.825099"
"000543","WNDL","2024-06-30","0.940739"
"000543","WNDL","2024-09-30","0.833559"
"000543","WNDL","2024-12-31","0.769371"
"000543","WNDL","2025-03-31","0.707127"
"000543","WNDL","2025-06-30","0.662054"
"000543","WNDL","2025-09-30","0.637780"
"000543","WNDL","2025-12-31","0.688425"
"000543","WNDL","2026-03-31","0.715849"
"000544","ZYHB","2024-06-30","0.737449"
"000544","ZYHB","2024-09-30","0.764774"
"000544","ZYHB","2024-12-31","0.793246"
"000544","ZYHB","2025-03-31","0.740514"
"000544","ZYHB","2025-06-30","0.708951"
"000544","ZYHB","2025-09-30","0.686292"
"000544","ZYHB","2025-12-31","0.675376"
"000544","ZYHB","2026-03-31","0.667942"
"000545","JPTY","2024-06-30","1.003793"
"000545","JPTY","2024-09-30","1.447646"
"000545","JPTY","2024-12-31","1.540390"
"000545","JPTY","2025-03-31","1.588630"
"000545","JPTY","2025-06-30","2.263860"
"000545","JPTY","2025-09-30","2.259994"
"000545","JPTY","2025-12-31","3.100088"
"000545","JPTY","2026-03-31","3.565472"
"000546","JYGF","2024-06-30","0.652057"
"000546","JYGF","2024-09-30","0.983955"
"000546","JYGF","2024-12-31","0.833370"
"000546","JYGF","2025-03-31","0.753161"
"000546","JYGF","2025-06-30","0.851875"
"000546","JYGF","2025-09-30","0.875626"
"000546","JYGF","2025-12-31","1.157186"
"000546","JYGF","2026-03-31","1.215227"
"000547","HTFZ","2024-06-30","0.281055"
"000547","HTFZ","2024-09-30","0.388273"
"000547","HTFZ","2024-12-31","0.434346"
"000547","HTFZ","2025-03-31","0.444978"
"000547","HTFZ","2025-06-30","0.536910"
"000547","HTFZ","2025-09-30","0.505748"
"000547","HTFZ","2025-12-31","2.562116"
"000547","HTFZ","2026-03-31","2.270882"
"000548","HNTZ","2024-06-30","0.994094"
"000548","HNTZ","2024-09-30","1.268200"
"000548","HNTZ","2024-12-31","1.262403"
"000548","HNTZ","2025-03-31","1.303661"
"000548","HNTZ","2025-06-30","1.301940"
"000548","HNTZ","2025-09-30","1.272198"
"000548","HNTZ","2025-12-31","1.322383"
"000548","HNTZ","2026-03-31","1.329400"
"000550","JLQC","2024-06-30","1.872895"
"000550","JLQC","2024-09-30","2.347616"
"000550","JLQC","2024-12-31","1.910496"
"000550","JLQC","2025-03-31","1.812147"
"000550","JLQC","2025-06-30","1.664393"
"000550","JLQC","2025-09-30","1.778282"
"000550","JLQC","2025-12-31","1.409386"
"000550","JLQC","2026-03-31","1.341671"
"000551","CYKJ","2024-06-30","1.029272"
"000551","CYKJ","2024-09-30","1.185236"
"000551","CYKJ","2024-12-31","1.317443"
"000551","CYKJ","2025-03-31","1.337218"
"000551","CYKJ","2025-06-30","1.338491"
"000551","CYKJ","2025-09-30","1.402526"
"000551","CYKJ","2025-12-31","1.770067"
"000551","CYKJ","2026-03-31","1.528714"
"000552","GSNH","2024-06-30","1.078089"
"000552","GSNH","2024-09-30","0.920975"
"000552","GSNH","2024-12-31","0.850735"
"000552","GSNH","2025-03-31","0.764019"
"000552","GSNH","2025-06-30","0.754996"
"000552","GSNH","2025-09-30","0.783378"
"000552","GSNH","2025-12-31","0.734950"
"000552","GSNH","2026-03-31","0.827784"
"000553","ADMA","2024-06-30","0.504104"
"000553","ADMA","2024-09-30","0.661995"
"000553","ADMA","2024-12-31","0.819497"
"000553","ADMA","2025-03-31","0.714724"
"000553","ADMA","2025-06-30","0.889775"
"000553","ADMA","2025-09-30","0.820652"
"000553","ADMA","2025-12-31","0.726433"
"000553","ADMA","2026-03-31","0.821892"
"000554","TSSY","2024-06-30","2.457877"
"000554","TSSY","2024-09-30","2.833062"
"000554","TSSY","2024-12-31","2.750593"
"000554","TSSY","2025-03-31","2.686085"
"000554","TSSY","2025-06-30","3.100529"
"000554","TSSY","2025-09-30","2.748942"
"000554","TSSY","2025-12-31","2.781236"
"000554","TSSY","2026-03-31","3.313083"
"000555","SZXX","2024-06-30","1.476417"
"000555","SZXX","2024-09-30","1.818774"
"000555","SZXX","2024-12-31","1.905218"
"000555","SZXX","2025-03-31","2.068853"
"000555","SZXX","2025-06-30","2.471500"
"000555","SZXX","2025-09-30","2.404796"
"000555","SZXX","2025-12-31","2.795201"
"000555","SZXX","2026-03-31","2.620906"
"000557","XBCY","2024-06-30","0.913406"
"000557","XBCY","2024-09-30","1.147372"
"000557","XBCY","2024-12-31","1.238706"
"000557","XBCY","2025-03-31","1.276648"
"000557","XBCY","2025-06-30","1.173162"
"000557","XBCY","2025-09-30","1.172824"
"000557","XBCY","2025-12-31","1.146529"
"000557","XBCY","2026-03-31","1.077491"
"000558","LYTY","2024-06-30","2.143265"
"000558","LYTY","2024-09-30","2.846939"
"000558","LYTY","2024-12-31","3.507418"
"000558","TFWL","2025-03-31","3.712984"
"000558","TFWL","2025-06-30","4.518176"
"000558","TFWL","2025-09-30","5.823364"
"000558","TFWL","2025-12-31","5.341157"
"000558","TFWL","2026-03-31","4.752822"
"000559","WXQC","2024-06-30","1.627590"
"000559","WXQC","2024-09-30","1.988309"
"000559","WXQC","2024-12-31","2.173564"
"000559","WXQC","2025-03-31","2.399360"
"000559","WXQC","2025-06-30","2.715282"
"000559","WXQC","2025-09-30","4.370183"
"000559","WXQC","2025-12-31","6.382805"
"000559","WXQC","2026-03-31","5.691702"
"000560","WAWJ","2024-06-30","0.545499"
"000560","WAWJ","2024-09-30","0.920806"
"000560","WAWJ","2024-12-31","0.760789"
"000560","WAWJ","2025-03-31","0.739579"
"000560","WAWJ","2025-06-30","0.739919"
"000560","WAWJ","2025-09-30","0.759487"
"000560","WAWJ","2025-12-31","0.738063"
"000560","WAWJ","2026-03-31","0.734890"
