date,stock_code,stock_name,margin_balance,margin_purchase_amount,margin_repayment_amount,short_selling_balance,short_selling_volume,short_selling_repayment_volume
2023-09-22,688383,新益昌,83401600,1377600,1924962,36109,2914,2176
2023-09-22,688385,复旦微电,386020657,4616303,9844860,4161051,36258,21922
2023-09-22,688386,泛亚微透,66600110,1376562,1946971,2644,0,0
2023-09-22,688387,信科移动,160682886,4481213,8971866,2866945,135900,106044
2023-09-22,688388,嘉元科技,497907306,8125509,8823953,853445,87344,61404
2023-09-22,688389,普门科技,39168060,839978,1867373,278234,40247,53372
2023-09-22,688390,固德威,632819618,41524267,40514674,1285912,42529,39614
2023-09-22,688391,钜泉科技,131136636,5793669,3212720,19227,335,35000
2023-09-22,688392,骄成超声,230764781,3029543,5211069,749479,3050,202358
2023-09-22,688393,安必平,79393629,797597,6223862,0,0,5600
2023-09-22,688395,正弦电气,35499054,304016,1346157,0,0,0
2023-09-22,688396,华润微,594751411,13271554,11114742,3902892,72599,31803
2023-09-22,688398,赛特新材,78194044,1242837,1183490,0,0,0
2023-09-22,688399,硕世生物,152543972,3193267,4284872,17454,4488,4512
2023-09-22,688400,凌云光,235690398,15449403,13774599,4479932,0,0
2023-09-22,688401,路维光电,81365133,6671954,9032281,300801,7941,14574
2023-09-22,688403,汇成股份,103773273,7315832,8060160,32738,9000,7200
2023-09-22,688408,中信博,123410217,4162983,2350326,159077,25361,11094
2023-09-22,688409,富创精密,115228094,4512286,10454195,945756,115945,85549
2023-09-22,688410,山外山,215837336,8239906,8845927,316978,96267,58207
2023-09-22,688416,恒烁股份,69170492,9618099,8200386,287463,59228,58357
2023-09-22,688418,震有科技,220127167,55751662,62758349,0,0,0
2023-09-22,688419,耐科装备,43942192,1576031,3789694,268137,17413,54500
2023-09-22,688420,美腾科技,32300357,934075,2178322,175870,5971,5626
2023-09-22,688425,铁建重工,308004000,10043475,7100749,1769273,265700,168245
2023-09-22,688426,康为世纪,31117814,1918580,3604600,526410,1943,59555
2023-09-22,688428,诺诚健华,53478400,1184515,3281344,3861610,9569,11508
2023-09-22,688429,时创能源,40378536,3868135,4134594,616898,67985,38863
2023-09-22,688432,有研硅,139988490,979947,2490836,2964976,48509,2170545
2023-09-22,688433,华曙高科,38961161,1418093,2238054,158875,18759,21295
2023-09-22,688435,英方软件,52234317,9567522,5851019,98033,32583,26332
2023-09-22,688439,振华风光,135116863,5397451,4952098,709748,18222,8858
2023-09-22,688443,智翔金泰,25011825,2534153,3335960,132625,10061,9788
2023-09-22,688448,磁谷科技,17470027,1443527,3278694,126171,18760,11473
2023-09-22,688450,光格科技,28411288,4219288,11884265,79372,3375,1797
2023-09-22,688455,科捷智能,19226110,593335,820211,504300,0,59849
2023-09-22,688456,有研粉材,113070208,1559022,1596946,28290,0,0
2023-09-22,688458,美芯晟,36424646,5802604,7153409,218566,17050,29660
2023-09-22,688459,哈铁科技,45657704,1537079,891567,1194568,0,0
2023-09-22,688466,金科环境,26185314,588131,776377,0,0,0
2023-09-22,688468,科美诊断,65350650,1764418,2584957,0,0,0
2023-09-22,688469,中芯集成,339217383,10170810,10929504,1618876,78437,107619
2023-09-22,688472,阿特斯,337185832,20807626,12126456,1990503,217983,221757
2023-09-22,688475,萤石网络,174953740,9344341,2789944,342764,37179,60846
2023-09-22,688478,晶升股份,63179414,6254647,7962589,444310,81417,94048
2023-09-22,688479,友车科技,70488173,4865372,3494121,108695,16478,5770
2023-09-22,688480,赛恩斯,10040028,253246,1339805,89744,5200,700
2023-09-22,688484,南芯科技,84359883,4062042,4813474,228343,39217,28549
2023-09-22,688485,九州一轨,43215845,999173,2395033,197408,1600,1093
2023-09-22,688486,龙迅股份,19652977,2745719,1948161,67874,10010,7823
2023-09-22,688488,艾迪药业,77474538,2814257,989118,0,0,0
2023-09-22,688489,三未信安,88061635,9772753,9664969,287766,33978,37947
2023-09-22,688496,清越科技,53247856,3756933,2143568,352180,31078,1900
2023-09-22,688498,源杰科技,162095754,73558320,42699894,933553,47976,52255
2023-09-22,688499,利元亨,201158394,7468258,5775799,96068,14250,12771
2023-09-22,688501,青达环保,48787841,4029683,5453945,886201,0,0
2023-09-22,688502,茂莱光学,91583268,19305053,10918917,240089,24719,24296
2023-09-22,688503,聚和材料,76646601,3437368,2486099,139779,5142,8903
2023-09-22,688505,复旦张江,88201060,3374485,2273663,8000,0,0
2023-09-22,688506,百利天恒,11815566,2355385,3199922,900508,31986,31182
2023-09-22,688507,索辰科技,62843442,2791981,5686455,65817,10693,6043
2023-09-22,688508,芯朋微,119863136,4104007,1108726,1055033,5114,3592
2023-09-22,688509,正元地信,121875529,3190929,3688296,0,0,0
2023-09-22,688510,航亚科技,87155905,1122240,1329440,38600,8000,0
2023-09-22,688511,天微电子,52284152,887591,4260017,0,0,0
2023-09-22,688512,慧智微,33490059,6756055,4602530,310178,29361,84064
2023-09-22,688513,苑东生物,43554171,682876,1205968,10000,0,0
2023-09-22,688515,裕太微,155534094,8295724,10336077,185602,15137,14271
2023-09-22,688516,奥特维,429800027,9422521,4777828,218217,28265,42940
2023-09-22,688517,金冠电气,41612742,925742,3460431,0,0,0
2023-09-22,688518,联赢激光,285323904,7984207,15606274,652684,101002,54047
2023-09-22,688519,南亚新材,47048919,420128,493582,0,0,0
2023-09-22,688520,神州细胞,59273888,2312243,1058091,197202,17400,27769
2023-09-22,688521,芯原股份,256020681,5646759,7986877,8168401,21083,22843
2023-09-22,688522,纳睿雷达,121257891,4261030,4291417,211083,9754,16186
2023-09-22,688523,航天环宇,29715873,1363283,2249097,175312,20303,28347
2023-09-22,688525,佰维存储,168142004,14289930,27771892,1818951,60902,65165
2023-09-22,688526,科前生物,76084654,2040575,1731130,184543,23300,33193
2023-09-22,688528,秦川物联,35165902,477817,200914,0,0,0
2023-09-22,688529,豪森股份,48776796,1532464,3114269,0,0,0
2023-09-22,688531,日联科技,55894504,1740818,3162672,79386,8464,2812
2023-09-22,688533,上声电子,55165651,4487261,4577032,30408,5732,5649
2023-09-22,688535,华海诚科,105383737,16546879,26354811,558081,100217,163844
2023-09-22,688536,思瑞浦,442091498,6137194,5114359,1651037,27841,69393
2023-09-22,688538,和辉光电,185539231,2281552,4688864,46375594,177406,502413
2023-09-22,688539,高华科技,44080831,2397523,3514415,153484,4992,4113
2023-09-22,688543,国科军工,73689530,4900939,6396771,242511,23626,28731
2023-09-22,688548,广钢气体,145507586,24285058,43692226,1000430,142102,238203
2023-09-22,688549,中巨芯,200064204,38283495,60084300,11249521,1485244,1250250
2023-09-22,688550,瑞联新材,195997693,2577036,3767105,0,0,0
2023-09-22,688551,科威尔,22944526,309668,894463,0,0,0
2023-09-22,688552,航天南湖,120166749,4376598,6242720,58835,12013,12039
2023-09-22,688553,汇宇制药,184324842,3113050,2671341,1954443,185000,0
2023-09-22,688556,高测股份,516402855,20582821,28730861,644640,107522,76587
2023-09-22,688557,兰剑智能,58060803,1203948,1035328,1040,0,948
2023-09-22,688558,国盛智科,57469946,341091,1545281,76480,0,0
2023-09-22,688559,海目星,443174782,9041826,5544499,415722,64398,76119
2023-09-22,688560,明冠新材,160642649,5119483,13772073,5352,0,11500
2023-09-22,688561,奇安信,679604646,13093255,4034793,858727,76271,32716
2023-09-22,688562,航天软件,83899165,6610474,7494337,23400,0,0
2023-09-22,688563,航材股份,87153248,5060966,6258352,94561,27447,16314
2023-09-22,688565,力源科技,37220719,720266,1150736,0,0,0
2023-09-22,688566,吉贝尔,44247126,6799376,5293022,1800,0,300
2023-09-22,688567,孚能科技,488635994,2320190,4929229,4701652,272837,187359
2023-09-22,688568,中科星图,146751259,4232621,5615274,277058,34169,18671
2023-09-22,688569,铁科轨道,87999481,826610,6256489,15207,4828,5757
2023-09-22,688570,天玛智控,70722059,5629549,9151434,259022,21370,15366
2023-09-22,688571,杭华股份,24860772,812118,711963,0,0,0
2023-09-22,688573,信宇人,26085477,2395765,2954911,165798,48981,100359
2023-09-22,688575,亚辉龙,278265516,2253580,925325,545243,55600,16437
2023-09-22,688576,西山科技,60185685,4731593,4281421,54680,7124,5040
2023-09-22,688577,浙海德曼,37628514,740294,633243,0,0,0
2023-09-22,688578,艾力斯,270268000,26189098,14524889,657942,93443,53325
2023-09-22,688579,山大地纬,162403006,18180686,7323526,0,0,0
2023-09-22,688580,伟思医疗,88822312,3193211,4702881,24724,5769,4995
2023-09-22,688581,安杰思,23551949,4482417,2857234,49804,7138,3880
2023-09-22,688582,芯动联科,68723707,5838568,5689326,402092,29892,26498
2023-09-22,688585,上纬新材,18344902,528923,386884,0,0,0
2023-09-22,688586,江航装备,152441738,2807171,1590310,4448441,76200,2891
2023-09-22,688588,凌志软件,156065077,4124950,4558961,0,0,0
2023-09-22,688589,力合微,142149999,3958562,4497835,650,0,13000
2023-09-22,688590,新致软件,77249279,10558043,5052123,50000,0,110000
2023-09-22,688591,泰凌微,165558651,29541490,25951432,2948,2948,6527
2023-09-22,688592,司南导航,39895523,5789104,6180485,100361,22789,68202
2023-09-22,688593,新相微,60090922,2846517,2649611,148390,22700,38545
2023-09-22,688595,芯海科技,95362265,2276860,2124775,203540,22320,11619
2023-09-22,688596,正帆科技,257016014,4033320,2839168,5317,900,1402
2023-09-22,688597,煜邦电力,43726885,1058452,1196135,218581,1500,2000
2023-09-22,688598,金博股份,820179715,7694670,9113805,850772,27507,23360
2023-09-22,688599,天合光能,1723506506,27163237,49189310,8434269,87270,130127
2023-09-22,688600,皖仪科技,44019257,1089405,733964,1722,0,2918
2023-09-22,688601,力芯微,149611882,6716667,5440419,117770,44198,30746
2023-09-22,688602,康鹏科技,47480773,5502052,8711795,661869,40574,40402
2023-09-22,688603,天承科技,13623609,2055240,2247126,98123,2548,5760
2023-09-22,688606,奥泰生物,89418478,2461336,4287597,15812,500,5386
2023-09-22,688607,康众医疗,45528384,580891,703124,0,0,0
2023-09-22,688608,恒玄科技,150864986,9216965,9146648,471457,18899,8577
2023-09-22,688609,九联科技,261957458,91076947,68746460,2434265,692005,708047
2023-09-22,688610,埃科光电,9784007,307622,887819,65586,4180,2600
2023-09-22,688611,杭州柯林,24537056,535268,415908,0,0,0
2023-09-22,688612,威迈斯,25875063,3863054,3535907,227162,24872,28729
2023-09-22,688613,奥精医疗,121879331,2208643,5461528,55412,4700,6421
2023-09-22,688616,西力科技,28676394,586125,765909,0,0,0
2023-09-22,688617,惠泰医疗,31187811,4537848,5042319,147473,14011,4671
2023-09-22,688618,三旺通信,39113021,1479218,1562934,0,0,0
2023-09-22,688619,罗普特,55440160,163769,681032,0,0,0
2023-09-22,688620,安凯微,56350507,6959219,3009772,340199,37715,23435
2023-09-22,688621,阳光诺和,165903653,1811677,1517377,80250,1875,2100
2023-09-22,688622,禾信仪器,48076390,668227,1966571,3995,3195,4669
2023-09-22,688623,双元科技,57079426,1592724,2696790,40704,924,0
2023-09-22,688625,呈和科技,79267814,168193,743365,0,0,0
2023-09-22,688626,翔宇医疗,69169231,1415561,930439,30993,1437,1261
2023-09-22,688627,精智达,33118476,4427067,3195890,190721,8442,6467
2023-09-22,688628,优利德,45738281,1153646,2041855,800,800,1183
2023-09-22,688629,华丰科技,30939520,16938542,10323567,595081,69405,68030
2023-09-22,688630,芯碁微装,120168224,9668525,9310606,0,0,0
2023-09-22,688631,莱斯信息,25065719,3388442,3341293,120215,12966,4999
2023-09-22,688633,星球石墨,30887776,843121,1901358,0,0,0
2023-09-22,688636,智明达,65526435,2830648,3721926,0,0,0
2023-09-22,688638,誉辰智能,27774561,2496255,1703919,81295,2955,2559
2023-09-22,688639,华恒生物,22826570,3605141,2684913,409053,33796,19748
2023-09-22,688646,逸飞激光,17563031,1812752,1726869,96334,2876,25479
2023-09-22,688651,盛邦安全,53998933,10013731,5310795,71819,14560,1531
2023-09-22,688655,迅捷兴,38851858,1275542,3604728,0,0,0
2023-09-22,688656,浩欧博,21140441,714940,701766,0,0,0
2023-09-22,688658,悦康药业,161550745,6635584,9996681,170261,36600,1114
2023-09-22,688659,元琛科技,117041366,867473,2372797,87900,7620,4648
2023-09-22,688660,电气风电,321006075,1438688,1642781,704391,800,32129
2023-09-22,688661,和林微纳,76908732,1852984,2972465,18066,18066,4845
2023-09-22,688662,富信科技,140967882,45790743,23068292,38107,9300,9251
2023-09-22,688663,新风光,155878585,2142794,3078901,0,0,0
2023-09-22,688665,四方光电,59724846,1733634,876766,0,0,0
2023-09-22,688667,菱电电控,79410704,2582626,2162694,3000,0,600
2023-09-22,688668,鼎通科技,69984191,3525911,10603990,18534,3534,1313
2023-09-22,688669,聚石化学,59768799,581111,817848,0,0,0
2023-09-22,688670,金迪克,61721190,787956,1203234,37948,18650,3687
2023-09-22,688671,碧兴物联,56036437,6199133,6703694,247062,70807,346081
2023-09-22,688676,金盘科技,45464435,1429904,1282362,1574768,12065,7018
2023-09-22,688677,海泰新光,152585624,4958705,6097648,81668,9551,21822
2023-09-22,688678,福立旺,121745280,3006997,3160753,0,0,0
2023-09-22,688679,通源环境,26665031,560930,533181,0,0,0
2023-09-22,688680,海优新材,378795453,9469863,9689296,297454,20774,10118
2023-09-22,688681,科汇股份,40909632,895680,1084941,1046700,0,0
2023-09-22,688682,霍莱沃,51496770,1179980,881639,6742,0,1652
2023-09-22,688683,莱尔科技,82391518,1301092,438863,0,0,0
2023-09-22,688685,迈信林,40669581,292224,1519764,8108,8108,0
2023-09-22,688686,奥普特,89966955,3754462,4874475,90441,13313,5817
2023-09-22,688687,凯因科技,58263090,4098450,3584804,18038,1000,7772
2023-09-22,688689,银河微电,50634573,814079,699923,0,0,0
2023-09-22,688690,纳微科技,578441477,10982474,8429316,1383632,62898,32756
2023-09-22,688693,锴威特,47628007,6714980,7686150,133079,41630,91797
2023-09-22,688696,极米科技,164198200,2647004,7051148,92613,8609,5151
2023-09-22,688697,纽威数控,60611732,7910776,3751382,16888,13200,6421
2023-09-22,688698,伟创电气,64423724,3874823,5267655,10461,400,2576
2023-09-22,688699,明微电子,146938262,700300,3785304,42132,4800,5763
2023-09-22,688700,东威科技,336427138,10739349,14888497,2915293,26416,9852
2023-09-22,688701,卓锦股份,26177091,268489,934744,19563,5308,300
2023-09-22,688702,盛科通信,88016414,55578024,77471513,3700,0,0
2023-09-22,688707,振华新材,296023244,2274090,4076292,2448051,52926,61982
2023-09-22,688711,宏微科技,489099905,2562787,4361999,158932,22855,10821
2023-09-22,688716,C中研,36338079,17071616,14462335,0,0,0
2023-09-22,688718,唯赛勃,73295807,570460,2098431,0,0,0
2023-09-22,688722,同益中,85830868,873309,2311329,415367,200,3000
2023-09-22,688728,格科微,230694850,3560234,4594130,13077887,56246,1022594
2023-09-22,688733,壹石通,126953459,1140496,1637942,328059,35413,42432
2023-09-22,688737,中自科技,29431163,851491,861259,75158,21558,2900
2023-09-22,688739,成大生物,180101241,7642996,6448757,423201,38545,67801
2023-09-22,688766,普冉股份,182475737,26211641,25730302,86167,39728,33066
2023-09-22,688767,博拓生物,59548129,2451118,1059969,22537,4206,2465
2023-09-22,688768,容知日新,86078522,1543785,2401050,3471,3471,5477
2023-09-22,688772,珠海冠宇,225349632,7608474,3296131,11670815,124598,51657
2023-09-22,688776,国光电气,187973450,17664636,12425503,136151,19795,14749
2023-09-22,688777,中控技术,436156613,36537167,29611300,864523,37595,26921
2023-09-22,688778,厦钨新能,266199775,2261462,2675703,730008,44648,94249
2023-09-22,688779,长远锂科,429104794,6460254,5094748,1934968,175116,99448
2023-09-22,688786,悦安新材,152886311,1401377,1093803,250000,0,0
2023-09-22,688787,海天瑞声,188307796,15676476,16181067,341563,14950,15440
2023-09-22,688788,科思科技,97550727,1309847,1420780,501,0,600
2023-09-22,688789,宏华数科,81862625,2851289,2570986,152825,10961,3931
2023-09-22,688793,倍轻松,59996928,2005224,4204179,2626,1439,813
2023-09-22,688798,艾为电子,87938383,2647965,1393115,350336,52255,10358
2023-09-22,688799,华纳药厂,106854624,1604740,1318236,0,0,0
2023-09-22,688800,瑞可达,226779303,3047465,7117813,124592,3617,21777
2023-09-22,688819,天能股份,164314132,507498,3103679,1231449,75962,3000
2023-09-22,688981,中芯国际,3820981705,153013599,216032878,4747379,389501,606169
2023-09-22,689009,九号公司,259835538,16184368,22971875,11236510,112012,27234
