"Stkcd","ShortName_EN","Accper","Typrep","F050501B"
"300440","YDKJ","2024-12-31","A","0.032030"
"300440","YDKJ","2024-12-31","B","0.106502"
"300440","YDKJ","2025-03-31","A","-0.007742"
"300440","YDKJ","2025-06-30","A","0.010799"
"300440","YDKJ","2025-06-30","B","0.007475"
"300440","YDKJ","2025-09-30","A","0.025619"
"300440","YDKJ","2025-12-31","A","0.051353"
"300440","YDKJ","2025-12-31","B","0.053698"
"300440","YDKJ","2026-03-31","A","-0.009640"
"300441","BSGF","2024-06-30","A","0.090385"
"300441","BSGF","2024-06-30","B","0.089379"
"300441","BSGF","2024-09-30","A","0.298199"
"300441","BSGF","2024-12-31","A","0.334026"
"300441","BSGF","2024-12-31","B","0.394213"
"300441","BSGF","2025-03-31","A","0.019011"
"300441","BSGF","2025-06-30","A","0.050743"
"300441","BSGF","2025-06-30","B","0.043385"
"300441","BSGF","2025-09-30","A","0.066776"
"300441","BSGF","2025-12-31","A","0.078691"
"300441","BSGF","2025-12-31","B","0.075383"
"300441","BSGF","2026-03-31","A","0.008621"
"300442","RZKJ","2024-06-30","A","0.098731"
"300442","RZKJ","2024-06-30","B","0.036112"
"300442","RZKJ","2024-09-30","A","0.156301"
"300442","RZKJ","2024-12-31","A","0.157462"
"300442","RZKJ","2024-12-31","B","0.049829"
"300442","RZKJ","2025-03-31","A","0.033554"
"300442","RZKJ","2025-06-30","A","0.066817"
"300442","RZKJ","2025-06-30","B","0.033315"
"300442","RZKJ","2025-09-30","A","0.298438"
"300442","RZKJ","2025-12-31","A","0.318276"
"300442","RZKJ","2025-12-31","B","0.053861"
"300442","RZKJ","2026-03-31","A","0.035504"
"300443","JLGF","2024-06-30","A","0.012305"
"300443","JLGF","2024-06-30","B","0.021478"
"300443","JLGF","2024-09-30","A","0.024504"
"300443","JLGF","2024-12-31","A","0.028655"
"300443","JLGF","2024-12-31","B","0.048859"
"300443","JLGF","2025-03-31","A","0.009172"
"300443","JLGF","2025-06-30","A","0.030177"
"300443","JLGF","2025-06-30","B","0.026877"
"300443","JLGF","2025-09-30","A","0.048426"
"300443","JLGF","2025-12-31","A","0.050017"
"300443","JLGF","2025-12-31","B","0.045143"
"300443","JLGF","2026-03-31","A","0.010715"
"300444","SJDQ","2024-06-30","A","0.052863"
"300444","SJDQ","2024-06-30","B","0.044820"
"300444","SJDQ","2024-09-30","A","0.069966"
"300444","SJDQ","2024-12-31","A","0.052647"
"300444","SJDQ","2024-12-31","B","-0.025654"
"300444","SJDQ","2025-03-31","A","0.000781"
"300444","SJDQ","2025-06-30","A","0.059883"
"300444","SJDQ","2025-06-30","B","0.031611"
"300444","SJDQ","2025-09-30","A","0.070682"
"300444","SJDQ","2025-12-31","A","0.100602"
"300444","SJDQ","2025-12-31","B","0.170745"
"300444","SJDQ","2026-03-31","A","0.130234"
"300445","KST","2024-06-30","A","0.050903"
"300445","KST","2024-06-30","B","0.031682"
"300445","KST","2024-09-30","A","0.075674"
"300445","KST","2024-12-31","A","0.104891"
"300445","KST","2024-12-31","B","0.070815"
"300445","KST","2025-03-31","A","0.017323"
"300445","KST","2025-06-30","A","0.042298"
"300445","KST","2025-06-30","B","0.039659"
"300445","KST","2025-09-30","A","0.072470"
"300445","KST","2025-12-31","A","0.081296"
"300445","KST","2025-12-31","B","0.063990"
"300445","KST","2026-03-31","A","0.024431"
"300446","HTZZ","2024-06-30","A","0.083836"
"300446","HTZZ","2024-06-30","B","0.003999"
"300446","HTZZ","2024-09-30","A","0.112174"
"300446","HTZZ","2024-12-31","A","0.157355"
"300446","HTZZ","2024-12-31","B","0.042548"
"300446","HTZZ","2025-03-31","A","0.039029"
"300446","HTZZ","2025-06-30","A","0.078126"
"300446","HTZZ","2025-06-30","B","0.060850"
"300446","HTZZ","2025-09-30","A","0.118541"
"300446","HTZZ","2025-12-31","A","0.155961"
"300446","HTZZ","2025-12-31","B","0.058750"
"300446","HTZZ","2026-03-31","A","0.024314"
"300447","QXGF","2024-06-30","A","0.020940"
"300447","QXGF","2024-06-30","B","0.013774"
"300447","QXGF","2024-09-30","A","0.029002"
"300447","QXGF","2024-12-31","A","0.008975"
"300447","QXGF","2024-12-31","B","0.013222"
"300447","QXGF","2025-03-31","A","0.007029"
"300447","QXGF","2025-06-30","A","0.011074"
"300447","QXGF","2025-06-30","B","0.050086"
"300447","QXGF","2025-09-30","A","0.015785"
"300447","QXGF","2025-12-31","A","0.014847"
"300447","QXGF","2025-12-31","B","0.067309"
"300447","QXGF","2026-03-31","A","0.005805"
"300448","HYKJ","2024-06-30","A","0.002726"
"300448","HYKJ","2024-06-30","B","-0.008739"
"300448","HYKJ","2024-09-30","A","0.002801"
"300448","HYKJ","2024-12-31","A","-0.036179"
"300448","HYKJ","2024-12-31","B","0.010786"
"300448","HYKJ","2025-03-31","A","-0.006945"
"300448","HYKJ","2025-06-30","A","-0.017807"
"300448","HYKJ","2025-06-30","B","-0.003854"
"300448","HYKJ","2025-09-30","A","-0.027077"
"300448","HYKJ","2025-12-31","A","-0.040957"
"300448","HYKJ","2025-12-31","B","0.003383"
"300448","HYKJ","2026-03-31","A","-0.000663"
"300449","HBGK","2024-06-30","A","-0.006686"
"300449","HBGK","2024-06-30","B","-0.004019"
"300449","HBGK","2024-09-30","A","-0.064410"
"300449","HBGK","2024-12-31","A","-0.170663"
"300449","HBGK","2024-12-31","B","-0.144307"
"300449","HBGK","2025-03-31","A","-0.023692"
"300449","HBGK","2025-06-30","A","-0.085300"
"300449","HBGK","2025-06-30","B","-0.044314"
"300449","HBGK","2025-09-30","A","-0.173910"
"300449","HBGK","2025-12-31","A","-0.277390"
"300449","HBGK","2025-12-31","B","-0.203768"
"300449","HBGK","2026-03-31","A","-0.028934"
"300450","XDZN","2024-06-30","A","0.036690"
"300450","XDZN","2024-06-30","B","0.025590"
"300450","XDZN","2024-09-30","A","0.049196"
"300450","XDZN","2024-12-31","A","0.023147"
"300450","XDZN","2024-12-31","B","0.008124"
"300450","XDZN","2025-03-31","A","0.029353"
"300450","XDZN","2025-06-30","A","0.058319"
"300450","XDZN","2025-06-30","B","0.079357"
"300450","XDZN","2025-09-30","A","0.091429"
"300450","XDZN","2025-12-31","A","0.118891"
"300450","XDZN","2025-12-31","B","0.122608"
"300450","XDZN","2026-03-31","A","0.021829"
"300451","CYHK","2024-06-30","A","0.006743"
"300451","CYHK","2024-06-30","B","-0.001095"
"300451","CYHK","2024-09-30","A","0.012503"
"300451","CYHK","2024-12-31","A","-0.037405"
"300451","CYHK","2024-12-31","B","-0.067577"
"300451","CYHK","2025-03-31","A","-0.003295"
"300451","CYHK","2025-06-30","A","-0.016409"
"300451","CYHK","2025-06-30","B","-0.032163"
"300451","CYHK","2025-09-30","A","-0.024398"
"300451","CYHK","2025-12-31","A","-0.095862"
"300451","CYHK","2025-12-31","B","-0.140640"
"300451","CYHK","2026-03-31","A","-0.019454"
"300452","SHYF","2024-06-30","A","0.101240"
"300452","SHYF","2024-06-30","B","0.113058"
"300452","SHYF","2024-09-30","A","0.126192"
"300452","SHYF","2024-12-31","A","0.123577"
"300452","SHYF","2024-12-31","B","0.161635"
"300452","SHYF","2025-03-31","A","0.045640"
"300452","SHYF","2025-06-30","A","0.093793"
"300452","SHYF","2025-06-30","B","0.102364"
"300452","SHYF","2025-09-30","A","0.128275"
"300452","SHYF","2025-12-31","A","0.161288"
"300452","SHYF","2025-12-31","B","0.175673"
"300452","SHYF","2026-03-31","A","0.042307"
"300453","SXYL","2024-06-30","A","0.087932"
"300453","SXYL","2024-06-30","B","0.093432"
"300453","SXYL","2024-09-30","A","0.138037"
"300453","SXYL","2024-12-31","A","0.175845"
"300453","SXYL","2024-12-31","B","0.170940"
"300453","SXYL","2025-03-31","A","0.040296"
"300453","SXYL","2025-06-30","A","0.088708"
"300453","SXYL","2025-06-30","B","0.082694"
"300453","SXYL","2025-09-30","A","0.138444"
"300453","SXYL","2025-12-31","A","0.186841"
"300453","SXYL","2025-12-31","B","0.168875"
"300453","SXYL","2026-03-31","A","0.046588"
"300454","SXF","2024-06-30","A","-0.072378"
"300454","SXF","2024-06-30","B","-0.058773"
"300454","SXF","2024-09-30","A","-0.069845"
"300454","SXF","2024-12-31","A","0.021455"
"300454","SXF","2024-12-31","B","0.043688"
"300454","SXF","2025-03-31","A","-0.027728"
"300454","SXF","2025-06-30","A","-0.025204"
"300454","SXF","2025-06-30","B","-0.013001"
"300454","SXF","2025-09-30","A","-0.008749"
"300454","SXF","2025-12-31","A","0.040509"
"300454","SXF","2025-12-31","B","0.056946"
"300454","SXF","2026-03-31","A","-0.005935"
"300455","HTZZ","2024-06-30","A","0.011316"
"300455","HTZZ","2024-06-30","B","0.027764"
"300455","HTZZ","2024-09-30","A","0.015241"
"300455","HTZZ","2024-12-31","A","0.038392"
"300455","HTZZ","2024-12-31","B","0.018406"
"300455","HTZZ","2025-03-31","A","0.002840"
"300455","HTZZ","2025-06-30","A","-0.091326"
"300455","HTZZ","2025-06-30","B","0.022867"
"300455","HTZZ","2025-09-30","A","-0.093909"
"300455","HTZZ","2025-12-31","A","-0.108035"
"300455","HTZZ","2025-12-31","B","0.008694"
"300455","HTZZ","2026-03-31","A","0.001818"
"300456","SWDZ","2024-06-30","A","-0.013306"
"300456","SWDZ","2024-06-30","B","-0.001868"
"300456","SWDZ","2024-09-30","A","-0.032042"
"300456","SWDZ","2024-12-31","A","-0.047365"
"300456","SWDZ","2024-12-31","B","-0.006769"
"300456","SWDZ","2025-03-31","A","-0.003668"
"300456","SWDZ","2025-06-30","A","-0.005222"
"300456","SWDZ","2025-06-30","B","0.000562"
"300456","SWDZ","2025-09-30","A","0.212886"
"300456","SWDZ","2025-12-31","A","0.197746"
"300456","SWDZ","2025-12-31","B","0.061187"
"300456","SWDZ","2026-03-31","A","-0.008991"
"300457","YHKJ","2024-06-30","A","0.092728"
"300457","YHKJ","2024-06-30","B","0.057287"
"300457","YHKJ","2024-09-30","A","0.136368"
"300457","YHKJ","2024-12-31","A","0.151009"
"300457","YHKJ","2024-12-31","B","0.108813"
"300457","YHKJ","2025-03-31","A","0.012379"
"300457","YHKJ","2025-06-30","A","0.061281"
"300457","YHKJ","2025-06-30","B","0.044411"
"300457","YHKJ","2025-09-30","A","0.076289"
"300457","YHKJ","2025-12-31","A","0.110457"
"300457","YHKJ","2025-12-31","B","0.077370"
"300457","YHKJ","2026-03-31","A","0.010405"
"300458","QZKJ","2024-06-30","A","0.039517"
"300458","QZKJ","2024-06-30","B","0.001837"
"300458","QZKJ","2024-09-30","A","0.050052"
"300458","QZKJ","2024-12-31","A","0.055712"
"300458","QZKJ","2024-12-31","B","0.001025"
"300458","QZKJ","2025-03-31","A","0.029574"
"300458","QZKJ","2025-06-30","A","0.053197"
"300458","QZKJ","2025-06-30","B","0.087239"
"300458","QZKJ","2025-09-30","A","0.089039"
"300458","QZKJ","2025-12-31","A","0.084163"
"300458","QZKJ","2025-12-31","B","0.117541"
"300458","QZKJ","2026-03-31","A","0.061156"
"300459","TMM","2024-06-30","A","0.023015"
"300459","TMM","2024-06-30","B","-0.008475"
"300459","TMM","2024-09-30","A","0.024315"
"300459","TMM","2024-12-31","A","-0.333634"
"300459","TMM","2024-12-31","B","-0.309320"
"300459","TMM","2025-03-31","A","0.001051"
"300459","TMM","2025-06-30","A","-0.014730"
"300459","TMM","2025-06-30","B","-0.008905"
"300459","TMM","2025-09-30","A","-0.021038"
"300459","TMM","2025-12-31","A","-1.398197"
"300459","TMM","2025-12-31","B","-0.546195"
"300459","TMM","2026-03-31","A","0.036531"
"300460","HLJT","2024-06-30","A","0.003065"
"300460","HLJT","2024-06-30","B","0.029025"
"300460","HLJT","2024-09-30","A","0.002186"
"300460","HLJT","2024-12-31","A","-0.298146"
"300460","HLJT","2024-12-31","B","-0.113064"
"300460","HLJT","2025-03-31","A","-0.023839"
"300460","HLJT","2025-06-30","A","-0.117281"
"300460","HLJT","2025-06-30","B","-0.010294"
"300460","HLJT","2025-09-30","A","-0.136368"
"300460","ST HL","2025-12-31","A","-0.355799"
"300460","ST HL","2025-12-31","B","-0.070128"
"300460","ST HL","2026-03-31","A","-0.018189"
"300461","TZJJ","2024-06-30","A","-0.040767"
"300461","TZJJ","2024-06-30","B","-0.007411"
"300461","TZJJ","2024-09-30","A","-0.081137"
"300461","TZJJ","2024-12-31","A","-0.334249"
"300461","TZJJ","2024-12-31","B","-0.285010"
"300461","TZJJ","2025-03-31","A","-0.019370"
"300461","TZJJ","2025-06-30","A","-0.044061"
"300461","TZJJ","2025-06-30","B","-0.024762"
"300461","TZJJ","2025-09-30","A","0.002535"
"300461","TZJJ","2025-12-31","A","0.022227"
"300461","TZJJ","2025-12-31","B","-0.014493"
"300461","TZJJ","2026-03-31","A","-0.035424"
"300462","HMZN","2024-06-30","A","-0.022906"
"300462","HMZN","2024-06-30","B","-0.002922"
"300462","HMZN","2024-09-30","A","-0.034951"
"300462","HMZN","2024-12-31","A","-0.005964"
"300462","HMZN","2024-12-31","B","0.037386"
"300462","HMZN","2025-03-31","A","-0.002257"
"300462","HMZN","2025-06-30","A","-0.006836"
"300462","HMZN","2025-06-30","B","0.012727"
"300462","ST HM","2025-09-30","A","-0.001629"
"300462","ST HM","2025-12-31","A","-0.031731"
"300462","ST HM","2025-12-31","B","0.027392"
"300462","ST HM","2026-03-31","A","-0.012945"
"300463","MKSW","2024-06-30","A","0.030233"
"300463","MKSW","2024-06-30","B","0.035767"
"300463","MKSW","2024-09-30","A","0.042775"
"300463","MKSW","2024-12-31","A","0.018489"
"300463","MKSW","2024-12-31","B","0.066857"
"300463","MKSW","2025-03-31","A","0.003960"
"300463","MKSW","2025-06-30","A","0.005734"
"300463","MKSW","2025-06-30","B","0.005448"
"300463","MKSW","2025-09-30","A","0.006744"
"300463","MKSW","2025-12-31","A","-0.006580"
"300463","MKSW","2025-12-31","B","-0.038328"
"300463","MKSW","2026-03-31","A","0.001046"
"300464","XHGF","2024-06-30","A","0.016593"
"300464","XHGF","2024-06-30","B","-0.018954"
"300464","XHGF","2024-09-30","A","-0.072682"
"300464","XHGF","2024-12-31","A","-3.084028"
"300464","XHGF","2024-12-31","B","-0.469298"
"300464","XHGF","2025-03-31","A","-0.018091"
"300464","XHGF","2025-06-30","A","-0.063718"
"300464","XHGF","2025-06-30","B","-0.021250"
"300464","XHGF","2025-09-30","A","0.028765"
"300464","XHGF","2025-12-31","A","0.048306"
"300464","XHGF","2025-12-31","B","-0.035809"
"300464","XHGF","2026-03-31","A","0.027371"
"300465","GWD","2024-06-30","A","0.013307"
"300465","GWD","2024-06-30","B","-0.005881"
"300465","GWD","2024-09-30","A","0.036598"
"300465","GWD","2024-12-31","A","0.048423"
"300465","GWD","2024-12-31","B","0.183203"
"300465","GWD","2025-03-31","A","-0.016476"
"300465","GWD","2025-06-30","A","0.020823"
"300465","GWD","2025-06-30","B","0.049235"
"300465","GWD","2025-09-30","A","0.031816"
"300465","GWD","2025-12-31","A","0.042105"
"300465","GWD","2025-12-31","B","0.073889"
"300465","GWD","2026-03-31","A","-0.021250"
"300466","SMZN","2024-06-30","A","0.000691"
"300466","SMZN","2024-06-30","B","-0.001657"
"300466","SMZN","2024-09-30","A","-0.031103"
"300466","SMZN","2024-12-31","A","-0.155660"
"300466","SMZN","2024-12-31","B","-0.058893"
"300466","SMZN","2025-03-31","A","-0.018124"
"300466","SMZN","2025-06-30","A","-0.027063"
"300466","SMZN","2025-06-30","B","-0.001350"
"300466","SMZN","2025-09-30","A","-0.024308"
"300466","SMZN","2025-12-31","A","-0.063116"
"300466","SMZN","2025-12-31","B","0.001201"
"300466","SMZN","2026-03-31","A","0.006355"
"300467","XYKJ","2024-06-30","A","0.028658"
"300467","XYKJ","2024-06-30","B","0.020310"
"300467","XYKJ","2024-09-30","A","0.038899"
"300467","XYKJ","2024-12-31","A","0.032133"
"300467","XYKJ","2024-12-31","B","0.059712"
"300467","XYKJ","2025-03-31","A","0.011804"
"300467","XYKJ","2025-06-30","A","0.017946"
"300467","XYKJ","2025-06-30","B","0.019526"
"300467","XYKJ","2025-09-30","A","0.026921"
"300467","XYKJ","2025-12-31","A","0.037421"
"300467","XYKJ","2025-12-31","B","0.000047"
"300467","XYKJ","2026-03-31","A","0.011623"
"300468","SFJC","2024-06-30","A","0.022830"
"300468","SFJC","2024-06-30","B","0.023818"
"300468","SFJC","2024-09-30","A","0.032404"
"300468","SFJC","2024-12-31","A","0.041056"
"300468","SFJC","2024-12-31","B","0.038666"
"300468","SFJC","2025-03-31","A","0.007813"
"300468","SFJC","2025-06-30","A","0.027055"
"300468","SFJC","2025-06-30","B","0.020279"
"300468","SFJC","2025-09-30","A","0.040642"
"300468","SFJC","2025-12-31","A","0.045196"
"300468","SFJC","2025-12-31","B","0.010018"
"300468","SFJC","2026-03-31","A","0.006418"
"300469","XXFZ","2024-06-30","A","-0.086370"
"300469","XXFZ","2024-06-30","B","-0.017999"
"300469","XXFZ","2024-09-30","A","-0.148394"
"300469","XXFZ","2024-12-31","A","-0.285356"
"300469","XXFZ","2024-12-31","B","-0.058806"
"300469","XXFZ","2025-03-31","A","-0.058978"
"300469","XXFZ","2025-06-30","A","-0.140215"
"300469","XXFZ","2025-06-30","B","-0.025459"
"300469","XXFZ","2025-09-30","A","-0.235962"
"300469","XXFZ","2025-12-31","A","-0.586158"
"300469","XXFZ","2025-12-31","B","-0.092876"
"300469","XXFZ","2026-03-31","A","-0.121494"
"300470","ZMKG","2024-06-30","A","0.067905"
"300470","ZMKG","2024-06-30","B","0.055010"
"300470","ZMKG","2024-09-30","A","0.105923"
"300470","ZMKG","2024-12-31","A","0.146272"
"300470","ZMKG","2024-12-31","B","0.126575"
"300470","ZMKG","2025-03-31","A","0.033968"
"300470","ZMKG","2025-06-30","A","0.067296"
"300470","ZMKG","2025-06-30","B","0.058662"
"300470","ZMKG","2025-09-30","A","0.100030"
"300470","ZMKG","2025-12-31","A","0.132876"
"300470","ZMKG","2025-12-31","B","0.117957"
"300470","ZMKG","2026-03-31","A","0.022398"
"300471","HPGF","2024-06-30","A","-0.019370"
"300471","HPGF","2024-06-30","B","0.001282"
"300471","HPGF","2024-09-30","A","-0.026894"
"300471","HPGF","2024-12-31","A","-0.081548"
"300471","HPGF","2024-12-31","B","-0.016480"
"300471","HPGF","2025-03-31","A","0.006398"
"300471","HPGF","2025-06-30","A","-0.015590"
"300471","HPGF","2025-06-30","B","0.022935"
"300471","HPGF","2025-09-30","A","-0.000759"
"300471","HPGF","2025-12-31","A","0.005678"
"300471","HPGF","2025-12-31","B","-0.157174"
"300471","HPGF","2026-03-31","A","-0.001879"
"300472","XYKJ","2024-06-30","A","-0.098737"
"300472","XYKJ","2024-06-30","B","-0.156513"
"300472","XYKJ","2024-09-30","A","-0.114361"
"300472","XYKJ","2024-12-31","A","-50.694590"
"300472","XYKJ","2024-12-31","B","-2.329195"
"300472","XYKJ","2025-03-31","A",""
"300472","*ST XY","2025-06-30","A",""
"300472","*ST XY","2025-06-30","B","-0.135763"
"300472","*ST XY","2025-09-30","A",""
"300472","*ST XY","2025-12-31","A","-26.401481"
"300472","*ST XY","2025-12-31","B",""
"300472","*ST XY","2026-03-31","A",""
"300473","DEGF","2024-06-30","A","0.010334"
"300473","DEGF","2024-06-30","B","0.006726"
"300473","DEGF","2024-09-30","A","0.013274"
"300473","DEGF","2024-12-31","A","0.017637"
"300473","DEGF","2024-12-31","B","0.009885"
"300473","DEGF","2025-03-31","A","0.014552"
"300473","DEGF","2025-06-30","A","0.030345"
"300473","DEGF","2025-06-30","B","0.021978"
"300473","DEGF","2025-09-30","A","0.045833"
"300473","DEGF","2025-12-31","A","0.085485"
"300473","DEGF","2025-12-31","B","0.005181"
"300473","DEGF","2026-03-31","A","0.024630"
"300474","JJW","2024-06-30","A","0.009926"
"300474","JJW","2024-06-30","B","0.000426"
"300474","JJW","2024-09-30","A","0.006956"
"300474","JJW","2024-12-31","A","-0.023354"
"300474","JJW","2024-12-31","B","-0.029284"
"300474","JJW","2025-03-31","A","-0.007812"
"300474","JJW","2025-06-30","A","-0.012594"
"300474","JJW","2025-06-30","B","-0.015091"
"300474","JJW","2025-09-30","A","-0.010403"
"300474","JJW","2025-12-31","A","-0.031697"
"300474","JJW","2025-12-31","B","-0.027052"
"300474","JJW","2026-03-31","A","-0.013557"
"300475","XNXC","2024-06-30","A","0.053266"
"300475","XNXC","2024-06-30","B","-0.032049"
"300475","XNXC","2024-09-30","A","0.115784"
"300475","XNXC","2024-12-31","A","0.085910"
"300475","XNXC","2024-12-31","B","0.002094"
"300475","XNXC","2025-03-31","A","0.004542"
"300475","XNXC","2025-06-30","A","0.046238"
